2019-01-22 19:37:42.198358 -  OCG Heka
2019-01-22 19:37:42.966507 -  POTATO2
2019-01-22 19:37:43.472315 -  Baddest Male
2019-01-22 19:37:44.273766 -  PactoCrazy
2019-01-22 19:37:45.643574 -  l Guigao l
2019-01-22 19:37:46.233295 -  By Trabsinho
2019-01-22 19:37:46.660105 -  SkrrNigg
2019-01-22 19:37:48.037857 -  FabioCapo
2019-01-22 19:37:48.612615 -  Aedrome de Mzulf
2019-01-22 19:37:49.358276 -  MAZZjora
2019-01-22 19:37:49.901724 -  NeroEvans
2019-01-22 19:37:51.348654 -  HAYFUR RANDOM
2019-01-22 19:37:52.052505 -  Yuqin
2019-01-22 19:37:52.890512 -  Meigo
2019-01-22 19:37:53.601306 -  i am phX
2019-01-22 19:37:54.059930 -  EL GOLPISTA
2019-01-22 19:37:54.579837 -  Michel20
2019-01-22 19:37:56.273963 -  Raiderz
2019-01-22 19:37:57.370293 -  Hi Im Hokage
2019-01-22 19:37:58.871988 -  NZT48
2019-01-22 19:37:59.416324 -  MrsItalian
2019-01-22 19:37:59.953793 -  HOOL1GAN
2019-01-22 19:38:00.766255 -  You are my World
2019-01-22 19:38:01.397024 -  avi44
2019-01-22 19:38:03.080486 -  Papulatus
2019-01-22 19:38:03.580262 -  Liquid Blue
2019-01-22 19:38:04.068039 -  4ya
2019-01-22 19:38:04.728104 -  Ta er al Sahfer
2019-01-22 19:38:05.537961 -  Sir Pinheiro
2019-01-22 19:38:07.140778 -  FísicoTuristta
2019-01-22 19:38:09.482669 -  cowboydamontanha
2019-01-22 19:38:10.574603 - suisida123
2019-01-22 19:38:11.882180 -  Desoloth
2019-01-22 19:38:13.682832 -  Slug
2019-01-22 19:38:14.615871 -  Zhoine
2019-01-22 19:38:16.198507 -  matatutokkkkkkk
2019-01-22 19:38:18.065742 -  BRRODVIN
2019-01-22 19:38:19.107533 -  IrmãoDoLino
2019-01-22 19:38:19.690803 -  Love AvriLavigne
2019-01-22 19:38:21.251195 -  shikako
2019-01-22 19:38:22.062407 -  THE ONLY MIX
2019-01-22 19:38:23.795932 -  Resistam
2019-01-22 19:38:24.744747 -  TupanSp
2019-01-22 19:38:26.340498 -  DOME
2019-01-22 19:38:27.408635 -  Sirilampo
2019-01-22 19:38:28.102589 -  Simpatia
2019-01-22 19:38:28.851841 -  Terror SquaD z
2019-01-22 19:38:30.146413 -  Epokhé 
2019-01-22 19:38:30.942577 -  1MACEDO
2019-01-22 19:38:32.552009 -  Mr G34R
2019-01-22 19:38:34.041839 -  Disconect
2019-01-22 19:38:34.742361 -  eu sou trafica
2019-01-22 19:38:35.475726 -  Duelist Dancer 
2019-01-22 19:38:36.568436 -  HACKERTRON Fbrc
2019-01-22 19:38:37.224636 -  Heygan
2019-01-22 19:38:38.157522 -  xTeobaldox
2019-01-22 19:38:38.708617 -  BORRACHO LOUCO
2019-01-22 19:38:40.008487 -  Critter
2019-01-22 19:38:40.684524 -  sangotza 
2019-01-22 19:38:41.406119 -  Seu Geraldo
2019-01-22 19:38:42.299969 -  RX Pain Lex TT
2019-01-22 19:38:42.750691 -  Blive
2019-01-22 19:38:43.360484 -  Fevio
2019-01-22 19:38:44.226588 -  Bolacha Do Mal
2019-01-22 19:38:44.906800 -  l Vini l
2019-01-22 19:38:46.316680 -  Riven de livrin 
2019-01-22 19:38:47.856608 -  BLAZIN SAFADÃO
2019-01-22 19:38:48.736784 -  Error 404 ZZ
2019-01-22 19:38:50.231581 -  Luximus
2019-01-22 19:38:50.968495 -  Kurz
2019-01-22 19:38:52.584457 -  IKronusI
2019-01-22 19:38:53.662451 -  Maneresco
2019-01-22 19:38:54.764472 -  Hatsune Miku S2
2019-01-22 19:38:56.300704 -  II Escanor II
2019-01-22 19:38:56.904923 -  idai
2019-01-22 19:38:58.176053 -  tcheloiv12
2019-01-22 19:38:59.942589 -  Cruella De Vill
2019-01-22 19:39:00.569318 -  KTsaroth
2019-01-22 19:39:01.977002 -  Basoli
2019-01-22 19:39:02.574750 -  HyNs2
2019-01-22 19:39:03.257445 -  FL Guifromhell
2019-01-22 19:39:03.794701 -  JhimmyNewtron
2019-01-22 19:39:04.586861 -  Lo Gordinho Loko
2019-01-22 19:39:06.398215 -  BBZORD ON FIRE
2019-01-22 19:39:07.969546 -  Ivory King
2019-01-22 19:39:08.693280 -  SKT Marvy l
2019-01-22 19:39:09.611559 -  D I N E C K 
2019-01-22 19:39:10.757707 -  Coffee God
2019-01-22 19:39:11.366921 -  Maniac For Teats
2019-01-22 19:39:12.053684 -  Luqzinn
2019-01-22 19:39:12.483995 -  O CarRENGARdor
2019-01-22 19:39:13.218810 -  BattleSupport
2019-01-22 19:39:14.490248 -  FANBOY DE HENTAI
2019-01-22 19:39:15.142805 -  DeathDangerz
2019-01-22 19:39:16.117068 -  JugoTang
2019-01-22 19:39:17.548444 -  Blind end
2019-01-22 19:39:18.839188 -  Tiltproof Shin
2019-01-22 19:39:19.866383 -  Laylita
2019-01-22 19:39:20.390567 -  Hi im abudjj
2019-01-22 19:39:21.802116 -  Takeshí Kovacs 
2019-01-22 19:39:22.438568 -  Martini Nami
2019-01-22 19:39:22.931318 -  kcadu88toneladas
2019-01-22 19:39:23.671085 -  XxGAMEFLASHxX
2019-01-22 19:39:24.328376 -  CubeTV Minato
2019-01-22 19:39:25.131850 -  Trybuty
2019-01-22 19:39:26.369330 -  xTheTreVaSx
2019-01-22 19:39:27.099300 -  SaMuRaIpCsS
2019-01-22 19:39:28.506177 -  Henri 1v9
2019-01-22 19:39:29.966398 -  Bo0
2019-01-22 19:39:30.812514 -  Lorde Gato
2019-01-22 19:39:31.528789 -  lIlIlIllIlllIIIl
2019-01-22 19:39:32.064460 -  xLilith
2019-01-22 19:39:32.924435 -  Wyllzin Wolf
2019-01-22 19:39:34.166585 -  Zharu
2019-01-22 19:39:35.607582 -  Zekki
2019-01-22 19:39:36.175580 -  O i a C a i O
2019-01-22 19:39:37.804591 -  IgodLoL
2019-01-22 19:39:38.366366 -  EU SO MULECAO
2019-01-22 19:39:39.050490 -  user1212
2019-01-22 19:39:39.785541 -  carme
2019-01-22 19:39:40.665456 -  XxCativantexX
2019-01-22 19:39:41.816386 -  Primata Motoboy
2019-01-22 19:39:42.361166 -  Not a adc main
2019-01-22 19:39:43.211280 -  Hi Im Debressivo
2019-01-22 19:39:44.132638 -  naldãodavila69
2019-01-22 19:39:44.917786 -  NuK3n1n
2019-01-22 19:39:45.387079 -  Asking Retorned
2019-01-22 19:39:45.902404 -  DeelluX
2019-01-22 19:39:46.569323 -  THREEFIDDYBANDS
2019-01-22 19:39:47.069160 -  Monster lee sung
2019-01-22 19:39:47.757101 -  Escasta
2019-01-22 19:39:48.374468 - Gardener 14 SS
2019-01-22 19:39:48.990534 -  Thresh is MyNami
2019-01-22 19:39:49.761671 -  PORNSTARCANSADO 
2019-01-22 19:39:51.328881 -  djvitinhoo1
2019-01-22 19:39:52.082572 -  Expresso Beiçudo
2019-01-22 19:39:53.573160 -  luandominator
2019-01-22 19:39:55.098808 -  zCorvoNegro
2019-01-22 19:39:56.383090 -  shaco saco chato
2019-01-22 19:39:56.853174 -  Killer falcon
2019-01-22 19:40:00.335713 -  B de Ballaris
2019-01-22 19:40:02.014741 -  TiFernandes
2019-01-22 19:40:03.086650 -  Lastday
2019-01-22 19:40:04.138813 -  Jesus de R1
2019-01-22 19:40:05.847671 -  Guilhotina DuMal
2019-01-22 19:40:07.747615 -  Grand Re
2019-01-22 19:40:09.130980 -  MilkHoot
2019-01-22 19:40:10.673173 -  UPP Bielzera FP
2019-01-22 19:40:11.542811 -  Leo ST WD
2019-01-22 19:40:12.257488 -  Ezrealzinho
2019-01-22 19:40:12.902048 -  WhitteSttar
2019-01-22 19:40:14.202147 -  JUNGLE PHENOM
2019-01-22 19:40:15.253767 -  Yankz JR 
2019-01-22 19:40:16.796482 -  Stepankovskaya
2019-01-22 19:40:18.058400 -  lPrincesa Caroço
2019-01-22 19:40:28.349874 -  Im Thresh
2019-01-22 19:40:29.438712 -  Plantera
2019-01-22 19:40:30.089223 -  eyeofBlood
2019-01-22 19:40:31.537830 -  JM Obeso
2019-01-22 19:40:32.171652 -  boy wanna be god
2019-01-22 19:40:34.086301 -  Nuclear Dust
2019-01-22 19:40:35.329216 -  FLA MecLee
2019-01-22 19:40:35.933442 -  flight 101
2019-01-22 19:40:36.936050 -  Missout
2019-01-22 19:40:38.755574 -  Suk Mike Hok
2019-01-22 19:40:39.902591 -  FaaFSouL
2019-01-22 19:40:40.452434 -  Loussehein
2019-01-22 19:40:41.835842 -  07454835635
2019-01-22 19:40:42.447065 -  Biel And Roll
2019-01-22 19:40:43.758820 -  Professor Garen
2019-01-22 19:40:44.291652 -  0 Singed
2019-01-22 19:40:44.712078 -  furuichi
2019-01-22 19:40:45.529210 -  Cogumelo Suicida
2019-01-22 19:40:46.943629 -  Smithezera
2019-01-22 19:40:47.523132 -  Carokoo
2019-01-22 19:40:48.164530 -  Vetz
2019-01-22 19:40:48.923296 -  RPZ Jokker
2019-01-22 19:40:49.213852 -  Boi dela aqui 
2019-01-22 19:40:50.380226 -  Main surrender
2019-01-22 19:40:51.731137 -  Ruan Kanxa
2019-01-22 19:40:52.334571 -  JUNGLE FATALITY
2019-01-22 19:40:53.745950 -  FrodGoba
2019-01-22 19:40:54.315708 -  Spartans God
2019-01-22 19:40:54.762502 -  iEcoi
2019-01-22 19:40:56.357148 -  l Aphrodite l
2019-01-22 19:40:56.868266 -  Lordz1kk
2019-01-22 19:40:57.798635 -  SuZ
2019-01-22 19:40:59.162160 -  Magioso
2019-01-22 19:41:00.116108 -  np3
2019-01-22 19:41:00.722398 -  Keop O Darkin 
2019-01-22 19:41:01.040749 -  Onnly Treshh
2019-01-22 19:41:02.458789 -  Leite do Caule
2019-01-22 19:41:02.998029 -  DBC Arlon
2019-01-22 19:41:04.203856 -  Steti Verdadeiro
2019-01-22 19:41:05.497287 -  GH Primobolam
2019-01-22 19:41:06.222442 -  Alascca
2019-01-22 19:41:07.588863 -  II H0KAGE
2019-01-22 19:41:08.513414 -  Eu sei de cor
2019-01-22 19:41:09.091207 -  TILT K1NG
2019-01-22 19:41:10.886482 -  eduardofdmf
2019-01-22 19:41:11.643135 -  UPE  gibis
2019-01-22 19:41:12.493238 -  XxAll Might
2019-01-22 19:41:13.362163 -  Apollyo0N
2019-01-22 19:41:14.087367 -  DP de macro II 
2019-01-22 19:41:14.623646 -  CarriIho
2019-01-22 19:41:15.324832 -  Chuca
2019-01-22 19:41:16.376833 -  Háck
2019-01-22 19:41:16.901826 -  Guizão
2019-01-22 19:41:17.539077 -  hi its v1per
2019-01-22 19:41:18.095781 -  e minh4
2019-01-22 19:41:19.000154 -  Skaarl on Bush
2019-01-22 19:41:20.413346 -  CPT Hitsugaya
2019-01-22 19:41:21.103894 -  GsiaCombat
2019-01-22 19:41:21.735818 -  Joaovila1
2019-01-22 19:41:23.316737 -  I3runo123
2019-01-22 19:41:23.856546 -  niscuslas
2019-01-22 19:41:24.597630 -  Pomborei
2019-01-22 19:41:25.139893 -  Breakerzz
2019-01-22 19:41:26.176178 -  lKinGHorusl
2019-01-22 19:41:26.744954 -  i7 Kelon
2019-01-22 19:41:27.319684 -  MythicalPEAR
2019-01-22 19:41:27.899316 -  Danoninho14
2019-01-22 19:41:29.428728 -  Happy SG
2019-01-22 19:41:30.358458 -  Pirumeu
2019-01-22 19:41:31.490782 -  só faço bosta 
2019-01-22 19:41:32.061927 -  Patrickkk138
2019-01-22 19:41:33.133729 -  Duds da Farmácia
2019-01-22 19:41:33.869913 -  ÚltimaEncarnação
2019-01-22 19:41:34.426025 -  Slayer of Soul
2019-01-22 19:41:35.564601 -  Luckas Santos
2019-01-22 19:41:36.572152 -  Pirikita suicida
2019-01-22 19:41:37.120144 - luquetzada NGDP
2019-01-22 19:41:37.704379 -  SlowMover
2019-01-22 19:41:39.047655 -  MadKash
2019-01-22 19:41:40.056645 -  Platinas Imundos
2019-01-22 19:41:40.593409 -  AF SpeeD
2019-01-22 19:41:41.089840 -  Erika pra tu
2019-01-22 19:41:41.656306 -  LeGpE
2019-01-22 19:41:43.338807 -  luistek12
2019-01-22 19:41:44.518018 -  ArrombaMaster
2019-01-22 19:41:45.075529 -  C A L I B U z
2019-01-22 19:41:46.464057 -  Jezzk HD
2019-01-22 19:41:47.016035 -  Mr Dudz
2019-01-22 19:41:47.635134 -  mdHpGames
2019-01-22 19:41:48.178376 -  pIug in baby
2019-01-22 19:41:48.778012 -  LeIeo
2019-01-22 19:41:49.814961 -  heifra14
2019-01-22 19:41:51.218044 -  Jezúis Usou GA
2019-01-22 19:41:51.754559 -  Low
2019-01-22 19:41:52.533808 -  Famosoo
2019-01-22 19:41:53.112744 -  Alrcastro
2019-01-22 19:41:53.686068 -  Vamos dançar
2019-01-22 19:41:55.595153 -  KTG Garguzerah
2019-01-22 19:41:56.073938 -  Atchamo
2019-01-22 19:41:56.921148 -  Living Souls
2019-01-22 19:41:57.442616 -  Filho de Thierre
2019-01-22 19:41:58.984274 -  Zellin
2019-01-22 19:41:59.759329 -  Arlone
2019-01-22 19:42:00.817980 -  MattheusQ
2019-01-22 19:42:01.538959 -  O Sol da Manhã
2019-01-22 19:42:02.895490 -  Clau and Will
2019-01-22 19:42:04.339147 -  Amanyar
2019-01-22 19:42:05.829901 -  Cöde 002
2019-01-22 19:42:07.051319 -  Himalayan Salt
2019-01-22 19:42:08.479856 -  UPE Robinho
2019-01-22 19:42:09.032552 -  Akito
2019-01-22 19:42:10.119118 -  eu nunca baforei
2019-01-22 19:42:10.673678 -  IL34NDR0
2019-01-22 19:42:11.946062 -  Vini The Great
2019-01-22 19:42:14.311509 -  Dólar
2019-01-22 19:42:15.429218 -  NA Jabu
2019-01-22 19:42:16.338094 -  BoTTiglieri
2019-01-22 19:42:17.718983 -  Tijolin Por
2019-01-22 19:42:19.969992 -  PNG LeeAFar
2019-01-22 19:42:21.334333 -  Duck D Wizard
2019-01-22 19:42:22.747861 -  ORB Vladinícius
2019-01-22 19:42:23.467856 -  Veredian
2019-01-22 19:42:24.148354 -  Santuary dOry
2019-01-22 19:42:24.764770 -  Majin Buu
2019-01-22 19:42:26.404742 -  boydomato
2019-01-22 19:42:27.559715 -  SabrinaCamburão
2019-01-22 19:42:29.551842 -  u could be mine
2019-01-22 19:42:30.895708 -  MorganaShield
2019-01-22 19:42:31.771674 -  GOji Berry men
2019-01-22 19:42:33.448511 -  Sors
2019-01-22 19:42:34.467504 -  Soup
2019-01-22 19:42:35.785054 -  Chuung3
2019-01-22 19:42:36.526883 -  BoIsoNautilus
2019-01-22 19:42:37.110629 -  TENSE atsuyaRX
2019-01-22 19:42:38.747173 -  Cine 3 e 4
2019-01-22 19:42:39.874448 -  flash prime
2019-01-22 19:42:41.913217 -  Sorry Kun
2019-01-22 19:42:42.649315 -  Doug Raiz
2019-01-22 19:42:43.265051 -  PISCIANJO
2019-01-22 19:42:45.037756 -  aysllanBR
2019-01-22 19:42:46.721751 -  Poggers Riven
2019-01-22 19:42:48.116356 -  Main Lança 
2019-01-22 19:42:48.665583 -  HaZarT
2019-01-22 19:42:49.169201 -  XlDarkGodXl
2019-01-22 19:42:50.366676 -  Shiva Style
2019-01-22 19:42:51.521611 -  Soyez
2019-01-22 19:42:53.029599 -  S2 Dr4ven RX 
2019-01-22 19:42:53.746673 -  Rendriqui
2019-01-22 19:42:54.740896 -  B5fly
2019-01-22 19:42:55.321297 -  Principe Zuko
2019-01-22 19:42:56.779821 -  tô morrendo
2019-01-22 19:42:57.479874 -  Monamour
2019-01-22 19:43:00.689161 -  EzrealI
2019-01-22 19:43:01.309275 -  WhySoSerious
2019-01-22 19:43:02.447286 -  CheetosShow
2019-01-22 19:43:03.782083 -  Um Aqui 
2019-01-22 19:43:05.194406 -  FreddyKruegueeR
2019-01-22 19:43:05.991897 -  Pelo Na Teta
2019-01-22 19:43:06.884916 -  ItsMyMari0
2019-01-22 19:43:07.371040 -  Oshiro Pastel
2019-01-22 19:43:08.745213 -  Foi Wolf 1v9
2019-01-22 19:43:10.068503 -  Sad  Victor 
2019-01-22 19:43:11.190771 -  Úrsula
2019-01-22 19:43:11.810865 -  Orumaittoo
2019-01-22 19:43:13.342696 -  Kwon Hyun
2019-01-22 19:43:14.814978 -  mts1
2019-01-22 19:43:15.293626 -  P4toxy
2019-01-22 19:43:15.961152 -  Braum Is My Life
2019-01-22 19:43:16.531423 -  let me reap you
2019-01-22 19:43:17.909106 -  Vini Marques
2019-01-22 19:43:18.518589 -  HorusCaolho
2019-01-22 19:43:19.805298 -  Tal do Lipe
2019-01-22 19:43:20.312516 -  SUCRILIO BOLADÃO
2019-01-22 19:43:21.476810 -  Chinen
2019-01-22 19:43:22.043516 -  Boruto San
2019-01-22 19:43:23.034674 - Um Veterinário
2019-01-22 19:43:23.559990 -  lachef boy
2019-01-22 19:43:24.942852 -  thaate
2019-01-22 19:43:26.731449 -  StarTruck
2019-01-22 19:43:27.369994 -  Sophia Le Fay
2019-01-22 19:43:28.927817 -  XlxCoringaxlX
2019-01-22 19:43:30.207035 -  Hater do GlG4
2019-01-22 19:43:31.299852 -  mid tired
2019-01-22 19:43:31.828849 -  Tom Lúcitor
2019-01-22 19:43:32.778760 -  Uchiha Minato
2019-01-22 19:43:33.392882 -  Eu Fizz Macumba
2019-01-22 19:43:34.907316 -  H00D R0BIN
2019-01-22 19:43:35.641804 -  Guy VS MadaraAMV
2019-01-22 19:43:36.147674 -        W6      
2019-01-22 19:43:37.529822 -  ObeliskTT
2019-01-22 19:43:38.590853 -  Tierre
2019-01-22 19:43:39.153425 -  SrGandalfBR
2019-01-22 19:43:39.977307 -  Receptacle720931
2019-01-22 19:43:40.561536 -  Uila
2019-01-22 19:43:41.462449 -  Kuruto
2019-01-22 19:43:43.009940 -  Sua mae é ninja 
2019-01-22 19:43:43.478275 -  Black Stitch
2019-01-22 19:43:44.186088 -  Barão Do caffé
2019-01-22 19:43:45.502058 -  PERIQUITO ALADO
2019-01-22 19:43:46.923074 -  Soy Pokas
2019-01-22 19:43:47.688619 -  Leogra
2019-01-22 19:43:49.225062 -  dulkieNN is Back
2019-01-22 19:43:49.897863 -  Lil Chamba
2019-01-22 19:43:51.323391 -  zVinsmoke Sanji 
2019-01-22 19:43:52.331448 -  OlitropBR
2019-01-22 19:43:52.919586 -  Zangetsu Trynda
2019-01-22 19:43:53.541143 -  rolissoCHINELA
2019-01-22 19:43:54.413684 -  NNT Sin of Wrath
2019-01-22 19:43:54.901488 -  Lukez0r
2019-01-22 19:43:55.627468 -  Klayver Anão
2019-01-22 19:43:56.654848 -  Mephystopheles
2019-01-22 19:43:57.260465 -  Rosalía
2019-01-22 19:43:58.827162 -  Seeing Stars
2019-01-22 19:43:59.489491 -  icenice
2019-01-22 19:44:00.993931 -  Ammit
2019-01-22 19:44:01.945722 -  Kolmex
2019-01-22 19:44:02.863764 -  ChitsaBeck
2019-01-22 19:44:03.706289 -  uniatrix
2019-01-22 19:44:04.290429 -  Shadow Templar
2019-01-22 19:44:04.909419 -  Riven Pog
2019-01-22 19:44:05.398162 -  EU SOU O TROTTA
2019-01-22 19:44:05.994747 -  HaliSuu
2019-01-22 19:44:07.081839 -  Tarzan fan
2019-01-22 19:44:07.685884 -  loco de loló
2019-01-22 19:44:08.690615 -  Uhhhhhhhhhhhdidi
2019-01-22 19:44:09.579673 -  Gringo Rushador
2019-01-22 19:44:10.244022 -  masterslayer22
2019-01-22 19:44:11.039498 -  Breitner
2019-01-22 19:44:12.560638 -  Sdrumoo
2019-01-22 19:44:13.585074 -  Kaiser Mito
2019-01-22 19:44:14.193617 -  krijgerlol
2019-01-22 19:44:15.475524 -  I am Thrësh
2019-01-22 19:44:16.107653 -  mono nocturne
2019-01-22 19:44:18.756909 -  Fon Winchester
2019-01-22 19:44:20.467740 -  Autism Powers
2019-01-22 19:44:20.925931 -  polsonaro2018
2019-01-22 19:44:21.597176 -  Homem Bomba
2019-01-22 19:44:22.904987 -  Roubaram Meu Duo
2019-01-22 19:44:23.822365 -  AkaliYasuaBoca
2019-01-22 19:44:24.337888 -  Wikileaks
2019-01-22 19:44:25.795072 -  I am a Grimm
2019-01-22 19:44:27.143028 -  Tratos
2019-01-22 19:44:27.715335 -  Lanzyn
2019-01-22 19:44:28.274735 -  Insanity Mr E
2019-01-22 19:44:29.554556 -  Zavs
2019-01-22 19:44:30.656836 -  Jaisa
2019-01-22 19:44:31.848719 -  iCantFindMyself
2019-01-22 19:44:32.449681 -   IgãoPPG
2019-01-22 19:44:33.449605 -  x BATT0USAI x
2019-01-22 19:44:34.844440 -  Demon Witch
2019-01-22 19:44:36.197231 -  XArmagedomXDark
2019-01-22 19:44:37.322863 -  Marvijc
2019-01-22 19:44:38.084420 -  MacMatren
2019-01-22 19:44:38.890424 -  paocombosta
2019-01-22 19:44:40.323573 -  Skayurs
2019-01-22 19:44:41.861850 -  a b c d
2019-01-22 19:44:43.096200 -  Winrar18
2019-01-22 19:44:44.147736 -  jgLIXOdoSEUtime
2019-01-22 19:44:45.455428 -  Fnv
2019-01-22 19:44:46.708061 -  xPeke Fnatic
2019-01-22 19:44:48.196148 -  VNunes
2019-01-22 19:44:49.494241 -  SSG Me Chupa
2019-01-22 19:44:50.003768 -  quakecore
2019-01-22 19:44:51.171482 -  Fíx You
2019-01-22 19:44:52.585623 -  visiam
2019-01-22 19:44:53.994632 -  Exormind
2019-01-22 19:44:54.449587 -  DiguinOz
2019-01-22 19:44:55.268447 -  O Famoso PtLouis
2019-01-22 19:44:56.663885 -  Ja montei o rosh
2019-01-22 19:44:58.124741 -  MaxDestructor
2019-01-22 19:44:59.448718 -  Jhorns
2019-01-22 19:45:00.475031 -  1ryuu
2019-01-22 19:45:01.485961 -  sonder el key
2019-01-22 19:45:02.042862 -  Abble
2019-01-22 19:45:02.755230 -  Noma Gone
2019-01-22 19:45:04.136968 - Shurion
2019-01-22 19:45:05.697776 -  Thomate
2019-01-22 19:45:06.837862 -  Douki
2019-01-22 19:45:07.635494 -  Lee falta ódio 
2019-01-22 19:45:08.308796 -  pipil666
2019-01-22 19:45:09.079529 -  illusíonize
2019-01-22 19:45:10.562811 -  Bodia zap
2019-01-22 19:45:11.927740 -  sRFuuRy
2019-01-22 19:45:12.523965 -  Coutinhox
2019-01-22 19:45:13.886857 -  unknown human
2019-01-22 19:45:14.833616 -  kyuubee xp
2019-01-22 19:45:15.763156 -  iCastiel10
2019-01-22 19:45:17.054804 -  Relâmpag0MaQuinn
2019-01-22 19:45:18.007437 -  Fatal Shadow
2019-01-22 19:45:19.252973 -  Chernobyl 86
2019-01-22 19:45:20.754072 -  maitrolouco88
2019-01-22 19:45:23.605360 -  Pretowisk
2019-01-22 19:45:24.355845 -  deathshinestar
2019-01-22 19:45:25.184315 -  lndecisa
2019-01-22 19:45:26.220848 -  Yutaka Igarashi
2019-01-22 19:45:26.849616 -  myga
2019-01-22 19:45:28.135548 -  HATER DA VIVO 
2019-01-22 19:45:28.771649 -  LukizE
2019-01-22 19:45:29.333637 -  finish1
2019-01-22 19:45:29.980331 -  llIIIIIIIIIIIII
2019-01-22 19:45:31.534454 -  Fera Espiritual
2019-01-22 19:45:32.036715 -  Trioo
2019-01-22 19:45:32.604470 -  Falsiane aFresca
2019-01-22 19:45:33.167184 -  Potato e Batata
2019-01-22 19:45:33.920019 -  The Helnot
2019-01-22 19:45:34.502053 -  Sad King
2019-01-22 19:45:35.453768 -  Kaiser Ruh
2019-01-22 19:45:36.693210 -  Konno 1v9
2019-01-22 19:45:37.311870 -  Luxanna Del Rey
2019-01-22 19:45:38.036927 -  Mr Orcs
2019-01-22 19:45:38.702364 -  viniLEKruim
2019-01-22 19:45:40.233507 -  NxN
2019-01-22 19:45:40.844525 -  ALCmaz
2019-01-22 19:45:41.791521 -  Mono Kataprima
2019-01-22 19:45:42.983712 -  ING Purga
2019-01-22 19:45:43.738230 -  aquela badtrip
2019-01-22 19:45:44.769554 -  Kaviaar
2019-01-22 19:45:45.786223 -  CAT KKKKKKKKKK
2019-01-22 19:45:46.596691 -  Killztz
2019-01-22 19:45:48.056505 -  Heeyy97
2019-01-22 19:45:49.307196 -  xvideus
2019-01-22 19:45:49.787079 -  ElsonxBR
2019-01-22 19:45:51.158782 -  Destrox On Yasuo
2019-01-22 19:45:51.983343 -  Skaium
2019-01-22 19:45:52.503274 -  Foduki Master
2019-01-22 19:45:53.044553 -  Son of Neptune
2019-01-22 19:45:53.675219 -  LordAlpha619
2019-01-22 19:45:55.024232 -  gumiri
2019-01-22 19:45:55.970113 -  ShadowLucas
2019-01-22 19:45:56.721853 -  Ollat1s
2019-01-22 19:45:59.468083 -  Yuki Musubi
2019-01-22 19:46:00.907354 -  odeio voces
2019-01-22 19:46:01.600302 -  Sr Fonteles
2019-01-22 19:46:02.263299 -  tropadoplayboy
2019-01-22 19:46:03.797626 -  InSaNeRiVeN
2019-01-22 19:46:04.332570 -  zDanger
2019-01-22 19:46:04.971819 -  Shaco N0T Found
2019-01-22 19:46:05.683742 -  Khin
2019-01-22 19:46:07.270514 -  tilambucanu
2019-01-22 19:46:07.725382 -  Clodar
2019-01-22 19:46:08.300393 -  LuizEspalhaLixoX
2019-01-22 19:46:10.020716 -  Rytecks
2019-01-22 19:46:11.387717 -  King of Baviera
2019-01-22 19:46:12.932141 -  Hyue
2019-01-22 19:46:13.908300 -  oO Wil Oo
2019-01-22 19:46:14.392919 -  Cadê o Gengibre
2019-01-22 19:46:15.764464 -  melo zap
2019-01-22 19:46:17.136958 -  FrostRonnin
2019-01-22 19:46:17.995289 -  Conde Bananovsk
2019-01-22 19:46:18.451403 -  MetalGoDi
2019-01-22 19:46:19.176900 -  Chanel n3
2019-01-22 19:46:20.246924 -  Mega Zoroark
2019-01-22 19:46:21.606669 -  NIP Toshi
2019-01-22 19:46:22.153539 -  Smurf do Koda
2019-01-22 19:46:23.439954 -  Punhetodatilo
2019-01-22 19:46:24.501569 -  DontMashMe
2019-01-22 19:46:25.096137 -  Mucuriucu
2019-01-22 19:46:25.539833 -  Shiiter
2019-01-22 19:46:26.158649 -  Tireur D élite
2019-01-22 19:46:27.071964 -  DLegend
2019-01-22 19:46:27.584187 -  Só demente olhaí
2019-01-22 19:46:28.191656 -  SoloQeAndreVrAWN
2019-01-22 19:46:28.795461 -  handle the worst
2019-01-22 19:46:29.657477 -  Rkfear
2019-01-22 19:46:30.182373 -  Todesurteil
2019-01-22 19:46:30.866010 -  cc Powah
2019-01-22 19:46:31.582541 -  Fat Dolphin
2019-01-22 19:46:32.114566 -  CS Royal
2019-01-22 19:46:32.807845 -  DeadzSouLz
2019-01-22 19:46:33.824202 -  Morena Só ilude
2019-01-22 19:46:35.083901 -  Fulax2
2019-01-22 19:46:36.606880 -  NOXUS WiII RISE
2019-01-22 19:46:38.074502 -  XVIII Fael 
2019-01-22 19:46:39.401221 -  Nerrow
2019-01-22 19:46:40.342970 -  Glishz
2019-01-22 19:46:41.433235 - ODEIO FORTNITE
2019-01-22 19:46:42.867532 -  Sky Will
2019-01-22 19:46:53.161110 -  You Had Me Hello
2019-01-22 19:46:54.198554 -  MAD Finger Bro
2019-01-22 19:46:55.620567 -  Confuso 
2019-01-22 19:46:57.139500 -  Sakunan
2019-01-22 19:46:59.015786 -  yLows 1v9 
2019-01-22 19:47:00.903400 -  Coxinha Do Renan
2019-01-22 19:47:01.632410 -  EoBIX0
2019-01-22 19:47:02.934818 -  J E N N l E
2019-01-22 19:47:04.161495 -  GViRuSs
2019-01-22 19:47:04.785345 -  Scarlide
2019-01-22 19:47:06.053541 -  Não seja Bobo
2019-01-22 19:47:07.494001 -  guerilhero
